target,word,similarity
byōbu,painting,0.6017981172
byōbu,hang,0.5690919161
byōbu,cloth,0.5678775311
byōbu,paper,0.56327039
byōbu,shōji,0.5600585341
byōbu,opaque,0.5538553596
hisashi,moya,0.7868050933
hisashi,ken,0.6821238995
hisashi,mokoshi,0.652833581
hisashi,pent,0.636493504
hisashi,roofed,0.6273533702
hisashi,nijūmon,0.5974578261
hisashi,naiden,0.5796005726
hisashi,gabled,0.5738915205
hisashi,encircle,0.5556567311
hisashi,roof,0.5414393544
haiden,honden,0.7138743997
haiden,heiden,0.6851380467
haiden,enshrine,0.5515877604
haiden,rōmon,0.533811152
haiden,shrine,0.5197870731
haiden,ura,0.5139811635
haiden,nagare,0.5124486685
haiden,kairō,0.5058794618
haiden,omote,0.5012997985
haiden,ōmiwa,0.4917783141
sandō,ura,0.8618049622
sandō,omote,0.7689852118
sandō,straddle,0.6119225621
sandō,categorizee,0.5212696195
sandō,torii,0.5068562031
sandō,entrance,0.5008296371
sandō,komainu,0.4977640212
sandō,shrine,0.4779753685
sandō,tamagaki,0.4736942053
sandō,honden,0.4630860686
aware,mono,0.6464819312
aware,transience,0.6093816161
aware,thing,0.6052808166
aware,feeling,0.5581263304
aware,sense,0.5504963994
aware,void,0.5037183166
aware,atmosphere,0.4935793877
aware,forth,0.4924244285
aware,phenomenon,0.4894421399
aware,synonymous,0.4872738421
honden,haiden,0.7138743997
honden,nagare,0.642963469
honden,kasuga,0.6334444284
honden,taisha,0.6329690814
honden,shrine,0.6203358173
honden,shinmei,0.5959571004
honden,heiden,0.5726222992
honden,ōmiwa,0.5722382665
honden,sessha,0.5708914399
honden,hachiman,0.5676957965
chashitsu,chanoyu,0.6967516541
chashitsu,teahouse,0.6748771071
chashitsu,tea,0.6542509198
chashitsu,taian,0.6528460979
chashitsu,shoin,0.6326929331
chashitsu,guest,0.6229074001
chashitsu,dōjinsai,0.621735096
chashitsu,rikyū,0.6111005545
chashitsu,hiroma,0.5990587473
chashitsu,room,0.5968723297
karesansui,rock,0.6470454335
karesansui,yard,0.5936599374
karesansui,ryōan,0.5741178989
karesansui,pond,0.5339341164
karesansui,moss,0.5299141407
karesansui,lawn,0.5062693357
karesansui,sand,0.5006176233
karesansui,waterfall,0.4970435202
karesansui,nitschke,0.4927618802
karesansui,arashiyama,0.4802806377
