target,word,similarity
chigaidana,staggered,0.6930028796
chigaidana,zashiki,0.5797890425
chigaidana,toko,0.574219346
chigaidana,tsuke,0.5697447658
chigaidana,shoin,0.5679801106
chigaidana,room,0.5539242625
chigaidana,desk,0.5395306945
doma,floored,0.7249517441
doma,earthfloored,0.7242422104
doma,daidokoro,0.6819660664
doma,medianum,0.624650836
doma,sleeping,0.6166607141
doma,tooriniwa,0.6073787808
doma,tōriniwa,0.6057342291
doma,kitchen,0.5899524093
doma,niwa,0.5761505961
doma,floor,0.5736894608
genkan,oku,0.5638753772
genkan,antechamber,0.5629312396
genkan,mise,0.5518397093
genkan,naka,0.5496043563
genkan,sleeping,0.5313941836
genkan,doma,0.5280003548
genkan,foyer,0.5212012529
genkan,irori,0.5153970122
genkan,vestibule,0.5022746325
genkan,toko,0.4974858165
tomeishi,sekimori,0.5861283541
tomeishi,ishi,0.5351614356
tomeishi,tobi,0.4753776193
tomeishi,ikezuishi,0.4737985134
tomeishi,tsukubai,0.4733161628
tomeishi,walk,0.4357799888
tomeishi,swinge,0.4336329997
tomeishi,pathway,0.4333567023
tomeishi,bucket,0.4213634133
tomeishi,hedge,0.4202077091
ikezuishi,malicious,0.625445962
ikezuishi,ikezu,0.5766369104
ikezuishi,tomeishi,0.4737986326
ikezuishi,homeowner,0.4482063353
ikezuishi,donot,0.4423322976
ikezuishi,twine,0.4395763874
ikezuishi,stay,0.4340288639
ikezuishi,stepping,0.4215928614
ikezuishi,nedoko,0.4151344895
ikezuishi,ōtsuka,0.4129341543
shakkei,scenery,0.779219687
shakkei,ikedori,0.632512331
shakkei,borrow,0.6088906527
shakkei,pogue,0.5814039707
shakkei,yuanye,0.5773539543
shakkei,landscape,0.5307629108
shakkei,yard,0.5125551224
shakkei,yarding,0.4887132645
shakkei,fuji,0.4641797245
shakkei,hamarikyu,0.4543319345
roji,chashitsu,0.5449182391
roji,chanoyu,0.5043933392
roji,candy,0.4920051098
roji,tea,0.4826705158
roji,ceremony,0.47995767
roji,stroll,0.4678617418
roji,hiroma,0.4562427402
roji,nijiriguchi,0.4491364062
roji,rikyū,0.4399605393
roji,urasenke,0.4379028976
torii,myōjin,0.8229433894
torii,daiwa,0.7519731522
torii,myoujin,0.7290367484
torii,miwa,0.6994520426
torii,shimaki,0.698102355
torii,kasagi,0.6788146496
torii,shinmei,0.6758500338
torii,inari,0.6394394636
torii,kasuga,0.6369257569
torii,nakayama,0.6316856742
shimenawa,rope,0.5267034769
shimenawa,buyer,0.4951888025
shimenawa,torii,0.4672212005
shimenawa,harvest,0.4640716016
shimenawa,mechanically,0.4473920763
shimenawa,rice,0.4414628148
shimenawa,straw,0.4368445873
shimenawa,tencha,0.4356640875
shimenawa,nuki,0.4232184291
shimenawa,raw,0.4197556376
tsuboniwa,niwa,0.5693204403
tsuboniwa,tsubo,0.5120691061
tsuboniwa,doma,0.4924550951
tsuboniwa,daidokoro,0.4500409663
tsuboniwa,chōzu,0.4426705241
tsuboniwa,sakuteiki,0.4417194426
tsuboniwa,enclosed,0.436656177
tsuboniwa,sleeping,0.4335869253
tsuboniwa,room,0.4292142987
tsuboniwa,machiya,0.4257898629
byōbu,screen,0.7012235522
byōbu,fusuma,0.6465138793
byōbu,fold,0.5785477161
byōbu,cloth,0.5734240413
byōbu,painting,0.5719245076
byōbu,sato,0.564416647
byōbu,paper,0.5588358045
byōbu,partition,0.55202806
byōbu,opaque,0.5457290411
byōbu,shōji,0.5408844948
hisashi,moya,0.7948911786
hisashi,ken,0.7031491399
hisashi,mokoshi,0.6782501936
hisashi,pent,0.6342639923
hisashi,naiden,0.5942438245
hisashi,encircle,0.5859815478
hisashi,nijūmon,0.5759986639
hisashi,roofed,0.5474740267
hisashi,pronouncedly,0.5289465189
hisashi,aisle,0.5205988288
haiden,honden,0.7053477764
haiden,heiden,0.6603229642
haiden,rōmon,0.5726896524
haiden,shrine,0.5501353741
haiden,kairō,0.510871172
haiden,enshrine,0.5088139772
haiden,ura,0.4919899404
haiden,omote,0.4890584946
haiden,nagare,0.4888444245
haiden,hachimangū,0.4858519733
sandō,ura,0.859952867
sandō,omote,0.7726332545
sandō,straddle,0.650578618
sandō,entrance,0.5358483791
sandō,categorizee,0.5225875378
sandō,tamagaki,0.4952467978
sandō,honden,0.4950710833
sandō,sōmon,0.4911292493
sandō,komainu,0.4910886586
sandō,kasuga,0.4816397429
aware,mono,0.6637145877
aware,transience,0.5932946205
aware,thing,0.5739094019
aware,sense,0.5655758977
aware,awareness,0.5395946503
aware,feeling,0.5274483562
aware,miyabi,0.5215901136
aware,void,0.5197428465
aware,yohaku,0.4979733229
aware,appreciate,0.47593382
honden,haiden,0.7053477764
honden,shrine,0.6476085782
honden,nagare,0.6407240629
honden,kasuga,0.623025775
honden,taisha,0.6147688627
honden,hachiman,0.5929697156
honden,shinmei,0.5759097338
honden,rōmon,0.5739253163
honden,zukuri,0.5675528049
honden,hachimangū,0.5673131347
chashitsu,chanoyu,0.6882653236
chashitsu,dōjinsai,0.6760169268
chashitsu,taian,0.6628072858
chashitsu,guest,0.6474271417
chashitsu,tea,0.6445521712
chashitsu,teahouse,0.643353641
chashitsu,shoin,0.6276949048
chashitsu,rikyū,0.6195315719
chashitsu,room,0.6047858596
chashitsu,hiroma,0.5985752344
karesansui,rock,0.618753612
karesansui,yard,0.5816629529
karesansui,ryōan,0.5757390261
karesansui,sand,0.54190135
karesansui,gunter,0.5288109779
karesansui,moss,0.5232198238
karesansui,nitschke,0.5225806236
karesansui,pond,0.5189645886
karesansui,landscape,0.5135684609
karesansui,elm,0.5069537759
