target,word,similarity
tsuboniwa,hiroma,0.4432230592
tsuboniwa,ken,0.4325251877
tsuboniwa,flooring,0.4269140065
byōbu,screen,0.6764429212
byōbu,fusuma,0.6143093705
byōbu,sato,0.5944495797
byōbu,painting,0.586613059
byōbu,kichō,0.5863294601
byōbu,tsuitate,0.5673447847
byōbu,hang,0.5569154024
byōbu,cloth,0.551123023
byōbu,fold,0.5443857312
byōbu,panel,0.5369053483
hisashi,moya,0.7716236711
hisashi,ken,0.6574755907
hisashi,pent,0.6484458447
hisashi,mokoshi,0.6409062147
hisashi,roofed,0.6122158766
hisashi,nijūmon,0.5996913314
hisashi,honden,0.5811320543
hisashi,haiden,0.5600992441
hisashi,naiden,0.5463903546
hisashi,gabled,0.5376498699
haiden,heiden,0.6662589312
haiden,honden,0.6458534598
haiden,kairō,0.5610718727
haiden,hisashi,0.5600993037
haiden,rōmon,0.5250045061
haiden,moya,0.5081372261
haiden,shrine,0.5008548498
haiden,fukurō,0.4942548573
haiden,corridor,0.4753590226
haiden,enshrine,0.4696877003
sandō,ura,0.8612557054
sandō,omote,0.7743968964
sandō,categorizee,0.611004591
sandō,komainu,0.5902183056
sandō,straddle,0.5802690387
sandō,sōmon,0.4905026853
sandō,karamon,0.4687844217
sandō,tōrō,0.4555528164
sandō,precinct,0.4527603388
sandō,shrine,0.4348761141
aware,mono,0.6917901039
aware,transience,0.6080223918
aware,thing,0.5765274763
aware,feeling,0.5736901164
aware,awareness,0.5159797072
aware,phenomenon,0.5053504705
aware,miyabi,0.5042929053
aware,sense,0.4878534973
aware,bokeh,0.4836150408
aware,sensitivity,0.4765811265
honden,taisha,0.7022047639
honden,kasuga,0.6841700673
honden,haiden,0.6458533406
honden,nagare,0.639647007
honden,kamosu,0.63537395
honden,zukuri,0.628569603
honden,shrine,0.6257264018
honden,ise,0.6152145863
honden,enshrine,0.615123868
honden,gabled,0.5970667005
chashitsu,taian,0.7007963061
chashitsu,teahouse,0.6881962419
chashitsu,chanoyu,0.6534543037
chashitsu,tea,0.6347559094
chashitsu,rikyū,0.6338650584
chashitsu,mat,0.6192061305
chashitsu,tatami,0.6124053001
chashitsu,room,0.6096750498
chashitsu,guest,0.5868759155
chashitsu,shoin,0.5828217864
karesansui,yard,0.5950112939
karesansui,ryōan,0.5910465717
karesansui,rock,0.5829312205
karesansui,sand,0.578340292
karesansui,nitschke,0.5655050874
karesansui,gunter,0.5466801524
karesansui,tenryū,0.5189121962
karesansui,shigemori,0.5136085749
karesansui,saihō,0.494204551
karesansui,kaiyū,0.488337934
