target,word,similarity
chigaidana,room,0.5577798486
chigaidana,shelving,0.5559562445
chigaidana,zashiki,0.5367630124
doma,earthfloored,0.7365871668
doma,floored,0.7136316299
doma,daidokoro,0.6779130697
doma,medianum,0.6329609752
doma,sleeping,0.6287916303
doma,tooriniwa,0.6172872782
doma,tōriniwa,0.6116933823
doma,kitchen,0.6056705713
doma,rear,0.5929862261
doma,niwa,0.5757853389
genkan,oku,0.5663943887
genkan,antechamber,0.5649712086
genkan,sleeping,0.5611184239
genkan,vestibule,0.5401559472
genkan,tōriniwa,0.5336385369
genkan,irori,0.5225098729
genkan,rear,0.5206695795
genkan,naka,0.5173800588
genkan,toko,0.5125270486
genkan,daime,0.5100082755
tomeishi,sekimori,0.627619803
tomeishi,ishi,0.5538883209
tomeishi,pathway,0.5130643845
tomeishi,ikezuishi,0.4859308004
tomeishi,walk,0.4495883882
tomeishi,tobi,0.4418146014
tomeishi,cafe,0.4360830486
tomeishi,alley,0.4268883467
tomeishi,chūden,0.4153279364
tomeishi,niwa,0.4141204953
ikezuishi,malicious,0.6488460302
ikezuishi,ikezu,0.5927212238
ikezuishi,tomeishi,0.4859308302
ikezuishi,vendor,0.4753221571
ikezuishi,homeowner,0.4739178121
ikezuishi,mean,0.4443780482
ikezuishi,donot,0.4394771755
ikezuishi,carriage,0.4320689142
ikezuishi,pogue,0.4292141497
ikezuishi,word,0.4185480475
shakkei,scenery,0.7801964879
shakkei,ikedori,0.6273667216
shakkei,borrow,0.5974195004
shakkei,yuanye,0.5854223371
shakkei,pogue,0.5580325723
shakkei,yard,0.5363068581
shakkei,landscape,0.4705194235
shakkei,borrowing,0.4614318013
shakkei,unexpected,0.4456210434
shakkei,yarding,0.4430832863
roji,chanoyu,0.5282310247
roji,chashitsu,0.5206261277
roji,celebratory,0.4952649474
roji,zashiki,0.4871237874
roji,takeno,0.4749088585
roji,nijiriguchi,0.4509934485
roji,cha,0.4471048713
roji,ceremony,0.4467680156
roji,tea,0.4464820027
roji,stroll,0.4457391798
torii,myōjin,0.8126034737
torii,daiwa,0.752673924
torii,myoujin,0.7246479988
torii,miwa,0.7092490196
torii,shimaki,0.7028720975
torii,kasuga,0.6654655337
torii,kasagi,0.6552348137
torii,shinmei,0.6466106176
torii,gakuzuka,0.6406961679
torii,inari,0.6386776567
shimenawa,torii,0.5267894268
shimenawa,buyer,0.5199295282
shimenawa,rope,0.4698288739
shimenawa,harvest,0.4404774308
shimenawa,raw,0.4317380488
shimenawa,tencha,0.4284981787
shimenawa,fuzzy,0.4253002107
shimenawa,yorishiro,0.4170357883
shimenawa,recycling,0.4131703675
shimenawa,straw,0.4130735695
tsuboniwa,niwa,0.5669531822
tsuboniwa,tsubo,0.4800576568
tsuboniwa,daidokoro,0.479444325
tsuboniwa,doma,0.4739180207
tsuboniwa,rear,0.4669881761
tsuboniwa,enclosed,0.4553667009
tsuboniwa,shady,0.4513016045
tsuboniwa,sakuteiki,0.4505121708
tsuboniwa,yard,0.445512265
tsuboniwa,dōko,0.4371622503
byōbu,screen,0.6646844149
byōbu,fusuma,0.6059786677
byōbu,sato,0.5817440152
byōbu,painting,0.5763124228
byōbu,opaque,0.5631117225
byōbu,kichō,0.5599009991
byōbu,fold,0.5523403287
byōbu,shōji,0.5457786918
byōbu,panel,0.5367394686
byōbu,cloth,0.5333675146
hisashi,moya,0.7881043553
hisashi,ken,0.6506206393
hisashi,mokoshi,0.6458420157
hisashi,pent,0.6385278106
hisashi,roofed,0.5828656554
hisashi,nijūmon,0.5585646629
hisashi,corridor,0.5550045371
hisashi,encircle,0.5535027981
hisashi,core,0.5523294806
hisashi,naiden,0.550778091
haiden,honden,0.6889300942
haiden,heiden,0.6575740576
haiden,rōmon,0.5714973807
haiden,kairō,0.5413057804
haiden,shrine,0.5315074921
haiden,enshrine,0.5070685744
haiden,gongen,0.4942465127
haiden,sannō,0.4875219762
haiden,storied,0.4796969891
haiden,ōmiwa,0.4754317105
sandō,ura,0.8488999009
sandō,omote,0.7469878197
sandō,straddle,0.6184099317
sandō,komainu,0.5257403255
sandō,categorizee,0.5064287186
sandō,entrance,0.4797063768
sandō,shrine,0.4544059932
sandō,rear,0.453525424
sandō,tamagaki,0.4497814476
sandō,gate,0.4482653141
aware,mono,0.649510324
aware,thing,0.5995081067
aware,transience,0.5955371261
aware,void,0.5848709345
aware,sense,0.5423095226
aware,feeling,0.5317619443
aware,awareness,0.5122510195
aware,yohaku,0.504681766
aware,synonymous,0.4999668002
aware,emotion,0.4979012907
honden,haiden,0.6889300942
honden,nagare,0.6822033525
honden,kasuga,0.6700493097
honden,shrine,0.6364786625
honden,taisha,0.6122071743
honden,hachiman,0.5996904969
honden,zukuri,0.5974769592
honden,shinmei,0.5905472636
honden,sessha,0.5884432197
honden,heiden,0.5874326825
chashitsu,chanoyu,0.6835975647
chashitsu,taian,0.6616715789
chashitsu,teahouse,0.655852139
chashitsu,dōjinsai,0.644531846
chashitsu,tea,0.6407895088
chashitsu,rikyū,0.6320562363
chashitsu,shoin,0.6122257113
chashitsu,ceremony,0.597982645
chashitsu,guest,0.5962580442
chashitsu,murata,0.5808675289
karesansui,rock,0.6750727296
karesansui,yard,0.6018253565
karesansui,ryōan,0.5749901533
karesansui,sand,0.5351165533
karesansui,waterfall,0.5277633667
karesansui,landscape,0.5267365575
karesansui,moss,0.5171904564
karesansui,pond,0.5141874552
karesansui,nitschke,0.5020079017
karesansui,shrub,0.4986974001
